"","Id","When","Airport","FlightType","Alberta","ModifiedDate"
"1703",289646,"9/1/2014 12:00:00 AM","Edmonton International","International",21438,"8/25/2020 8:08:51 AM"
"1704",289647,"9/1/2014 12:00:00 AM","Edmonton International","Transborder",91106,"8/25/2020 8:08:51 AM"
"1705",289648,"9/1/2014 12:00:00 AM","Edmonton International","Domestic",479005,"8/25/2020 8:08:51 AM"
"1706",289649,"9/1/2014 12:00:00 AM","Calgary International","Domestic",913186,"8/25/2020 8:08:51 AM"
"1707",289650,"9/1/2014 12:00:00 AM","Calgary International","Transborder",242264,"8/25/2020 8:08:51 AM"
"1708",289651,"9/1/2014 12:00:00 AM","Calgary International","International",106831,"8/25/2020 8:08:51 AM"
"1709",289652,"10/1/2014 12:00:00 AM","Fort McMurray International","Domestic",115207,"8/25/2020 8:08:51 AM"
"1710",289653,"10/1/2014 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1711",289654,"10/1/2014 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1712",289655,"10/1/2014 12:00:00 AM","Edmonton International","International",20136,"8/25/2020 8:08:51 AM"
"1713",289656,"10/1/2014 12:00:00 AM","Edmonton International","Transborder",111262,"8/25/2020 8:08:51 AM"
"1714",289657,"10/1/2014 12:00:00 AM","Edmonton International","Domestic",466259,"8/25/2020 8:08:51 AM"
"1715",289658,"10/1/2014 12:00:00 AM","Calgary International","Domestic",929631,"8/25/2020 8:08:51 AM"
"1716",289659,"10/1/2014 12:00:00 AM","Calgary International","Transborder",257082,"8/25/2020 8:08:51 AM"
"1717",289660,"10/1/2014 12:00:00 AM","Calgary International","International",89345,"8/25/2020 8:08:51 AM"
"1718",289661,"11/1/2014 12:00:00 AM","Fort McMurray International","Domestic",101906,"8/25/2020 8:08:51 AM"
"1719",289662,"11/1/2014 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1720",289663,"11/1/2014 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1721",289664,"11/1/2014 12:00:00 AM","Edmonton International","International",41391,"8/25/2020 8:08:51 AM"
"1722",289665,"11/1/2014 12:00:00 AM","Edmonton International","Transborder",119512,"8/25/2020 8:08:51 AM"
"1723",289666,"11/1/2014 12:00:00 AM","Edmonton International","Domestic",405170,"8/25/2020 8:08:51 AM"
"1724",289667,"11/1/2014 12:00:00 AM","Calgary International","Domestic",819981,"8/25/2020 8:08:51 AM"
"1725",289668,"11/1/2014 12:00:00 AM","Calgary International","Transborder",233417,"8/25/2020 8:08:51 AM"
"1726",289669,"11/1/2014 12:00:00 AM","Calgary International","International",110981,"8/25/2020 8:08:51 AM"
"1727",289670,"12/1/2014 12:00:00 AM","Fort McMurray International","Domestic",98070,"8/25/2020 8:08:51 AM"
"1728",289671,"12/1/2014 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1729",289672,"12/1/2014 12:00:00 AM","Fort McMurray International","International",330,"8/25/2020 8:08:51 AM"
"1730",289673,"12/1/2014 12:00:00 AM","Edmonton International","International",53981,"8/25/2020 8:08:51 AM"
"1731",289674,"12/1/2014 12:00:00 AM","Edmonton International","Transborder",124761,"8/25/2020 8:08:51 AM"
"1732",289675,"12/1/2014 12:00:00 AM","Edmonton International","Domestic",436015,"8/25/2020 8:08:51 AM"
"1733",289676,"12/1/2014 12:00:00 AM","Calgary International","Domestic",875437,"8/25/2020 8:08:51 AM"
"1734",289677,"12/1/2014 12:00:00 AM","Calgary International","Transborder",259012,"8/25/2020 8:08:51 AM"
"1735",289678,"12/1/2014 12:00:00 AM","Calgary International","International",128462,"8/25/2020 8:08:51 AM"
"1736",289679,"1/1/2015 12:00:00 AM","Fort McMurray International","Domestic",96777,"8/25/2020 8:08:51 AM"
"1737",289680,"1/1/2015 12:00:00 AM","Fort McMurray International","Transborder",22,"8/25/2020 8:08:51 AM"
"1738",289681,"1/1/2015 12:00:00 AM","Fort McMurray International","International",752,"8/25/2020 8:08:51 AM"
"1739",289682,"1/1/2015 12:00:00 AM","Edmonton International","International",65690,"8/25/2020 8:08:51 AM"
"1740",289683,"1/1/2015 12:00:00 AM","Edmonton International","Transborder",118217,"8/25/2020 8:08:51 AM"
"1741",289684,"1/1/2015 12:00:00 AM","Edmonton International","Domestic",398154,"8/25/2020 8:08:51 AM"
"1742",289685,"1/1/2015 12:00:00 AM","Calgary International","Domestic",800941,"8/25/2020 8:08:51 AM"
"1743",289686,"1/1/2015 12:00:00 AM","Calgary International","Transborder",254633,"8/25/2020 8:08:51 AM"
"1744",289687,"1/1/2015 12:00:00 AM","Calgary International","International",143788,"8/25/2020 8:08:51 AM"
"1745",289688,"2/1/2015 12:00:00 AM","Fort McMurray International","Domestic",90217,"8/25/2020 8:08:51 AM"
"1746",289689,"2/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1747",289690,"2/1/2015 12:00:00 AM","Fort McMurray International","International",819,"8/25/2020 8:08:51 AM"
"1748",289691,"2/1/2015 12:00:00 AM","Edmonton International","International",60969,"8/25/2020 8:08:51 AM"
"1749",289692,"2/1/2015 12:00:00 AM","Edmonton International","Transborder",119725,"8/25/2020 8:08:51 AM"
"1750",289693,"2/1/2015 12:00:00 AM","Edmonton International","Domestic",380918,"8/25/2020 8:08:51 AM"
"1751",289694,"2/1/2015 12:00:00 AM","Calgary International","Domestic",765168,"8/25/2020 8:08:51 AM"
"1752",289695,"2/1/2015 12:00:00 AM","Calgary International","Transborder",253423,"8/25/2020 8:08:51 AM"
"1753",289696,"2/1/2015 12:00:00 AM","Calgary International","International",130779,"8/25/2020 8:08:51 AM"
"1754",289697,"3/1/2015 12:00:00 AM","Fort McMurray International","Domestic",96632,"8/25/2020 8:08:51 AM"
"1755",289698,"3/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1756",289699,"3/1/2015 12:00:00 AM","Fort McMurray International","International",633,"8/25/2020 8:08:51 AM"
"1757",289700,"3/1/2015 12:00:00 AM","Edmonton International","International",63210,"8/25/2020 8:08:51 AM"
"1758",289701,"3/1/2015 12:00:00 AM","Edmonton International","Transborder",129143,"8/25/2020 8:08:51 AM"
"1759",289702,"3/1/2015 12:00:00 AM","Edmonton International","Domestic",421422,"8/25/2020 8:08:51 AM"
"1760",289703,"3/1/2015 12:00:00 AM","Calgary International","Domestic",839697,"8/25/2020 8:08:51 AM"
"1761",289704,"3/1/2015 12:00:00 AM","Calgary International","Transborder",280892,"8/25/2020 8:08:51 AM"
"1762",289705,"3/1/2015 12:00:00 AM","Calgary International","International",146459,"8/25/2020 8:08:51 AM"
"1763",289706,"4/1/2015 12:00:00 AM","Fort McMurray International","Domestic",93251,"8/25/2020 8:08:51 AM"
"1764",289707,"4/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1765",289708,"4/1/2015 12:00:00 AM","Fort McMurray International","International",273,"8/25/2020 8:08:51 AM"
"1766",289709,"4/1/2015 12:00:00 AM","Edmonton International","International",60059,"8/25/2020 8:08:51 AM"
"1767",289710,"4/1/2015 12:00:00 AM","Edmonton International","Transborder",119259,"8/25/2020 8:08:51 AM"
"1768",289711,"4/1/2015 12:00:00 AM","Edmonton International","Domestic",413376,"8/25/2020 8:08:51 AM"
"1769",289712,"4/1/2015 12:00:00 AM","Calgary International","Domestic",844426,"8/25/2020 8:08:51 AM"
"1770",289713,"4/1/2015 12:00:00 AM","Calgary International","Transborder",252105,"8/25/2020 8:08:51 AM"
"1771",289714,"4/1/2015 12:00:00 AM","Calgary International","International",129180,"8/25/2020 8:08:51 AM"
"1772",289715,"5/1/2015 12:00:00 AM","Fort McMurray International","Domestic",92087,"8/25/2020 8:08:51 AM"
"1773",289716,"5/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1774",289717,"5/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1775",289718,"5/1/2015 12:00:00 AM","Edmonton International","International",31631,"8/25/2020 8:08:51 AM"
"1776",289719,"5/1/2015 12:00:00 AM","Edmonton International","Transborder",95149,"8/25/2020 8:08:51 AM"
"1777",289720,"5/1/2015 12:00:00 AM","Edmonton International","Domestic",438699,"8/25/2020 8:08:51 AM"
"1778",289721,"5/1/2015 12:00:00 AM","Calgary International","Domestic",909792,"8/25/2020 8:08:51 AM"
"1779",289722,"5/1/2015 12:00:00 AM","Calgary International","Transborder",237527,"8/25/2020 8:08:51 AM"
"1780",289723,"5/1/2015 12:00:00 AM","Calgary International","International",109660,"8/25/2020 8:08:51 AM"
"1781",289724,"6/1/2015 12:00:00 AM","Fort McMurray International","Domestic",98170,"8/25/2020 8:08:51 AM"
"1782",289725,"6/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1783",289726,"6/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1784",289727,"6/1/2015 12:00:00 AM","Edmonton International","International",25387,"8/25/2020 8:08:51 AM"
"1785",289728,"6/1/2015 12:00:00 AM","Edmonton International","Transborder",82468,"8/25/2020 8:08:51 AM"
"1786",289729,"6/1/2015 12:00:00 AM","Edmonton International","Domestic",490913,"8/25/2020 8:08:51 AM"
"1787",289730,"6/1/2015 12:00:00 AM","Calgary International","Domestic",955062,"8/25/2020 8:08:51 AM"
"1788",289731,"6/1/2015 12:00:00 AM","Calgary International","Transborder",243535,"8/25/2020 8:08:51 AM"
"1789",289732,"6/1/2015 12:00:00 AM","Calgary International","International",106214,"8/25/2020 8:08:51 AM"
"1790",289733,"7/1/2015 12:00:00 AM","Fort McMurray International","Domestic",97414,"8/25/2020 8:08:51 AM"
"1791",289734,"7/1/2015 12:00:00 AM","Fort McMurray International","Transborder",50,"8/25/2020 8:08:51 AM"
"1792",289735,"7/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1793",289736,"7/1/2015 12:00:00 AM","Edmonton International","International",30560,"8/25/2020 8:08:51 AM"
"1794",289737,"7/1/2015 12:00:00 AM","Edmonton International","Transborder",90368,"8/25/2020 8:08:51 AM"
"1795",289738,"7/1/2015 12:00:00 AM","Edmonton International","Domestic",559602,"8/25/2020 8:08:51 AM"
"1796",289739,"7/1/2015 12:00:00 AM","Calgary International","Domestic",1106598,"8/25/2020 8:08:51 AM"
"1797",289740,"7/1/2015 12:00:00 AM","Calgary International","Transborder",287981,"8/25/2020 8:08:51 AM"
"1798",289741,"7/1/2015 12:00:00 AM","Calgary International","International",124941,"8/25/2020 8:08:51 AM"
"1799",289742,"8/1/2015 12:00:00 AM","Edmonton International","International",32932,"8/25/2020 8:08:51 AM"
"1800",289743,"8/1/2015 12:00:00 AM","Edmonton International","Transborder",93632,"8/25/2020 8:08:51 AM"
"1801",289744,"8/1/2015 12:00:00 AM","Edmonton International","Domestic",583402,"8/25/2020 8:08:51 AM"
"1802",289745,"9/1/2015 12:00:00 AM","Edmonton International","International",27317,"8/25/2020 8:08:51 AM"
"1803",289746,"9/1/2015 12:00:00 AM","Edmonton International","Transborder",81253,"8/25/2020 8:08:51 AM"
"1804",289747,"9/1/2015 12:00:00 AM","Edmonton International","Domestic",493555,"8/25/2020 8:08:51 AM"
"1805",289748,"8/1/2015 12:00:00 AM","Calgary International","International",128364,"8/25/2020 8:08:51 AM"
"1806",289749,"8/1/2015 12:00:00 AM","Calgary International","Transborder",285518,"8/25/2020 8:08:51 AM"
"1807",289750,"8/1/2015 12:00:00 AM","Calgary International","Domestic",1143591,"8/25/2020 8:08:51 AM"
"1808",289751,"9/1/2015 12:00:00 AM","Calgary International","International",103220,"8/25/2020 8:08:51 AM"
"1809",289752,"9/1/2015 12:00:00 AM","Calgary International","Transborder",242033,"8/25/2020 8:08:51 AM"
"1810",289753,"9/1/2015 12:00:00 AM","Calgary International","Domestic",944039,"8/25/2020 8:08:51 AM"
"1811",289754,"8/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1812",289755,"8/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1813",289756,"8/1/2015 12:00:00 AM","Fort McMurray International","Domestic",98245,"8/25/2020 8:08:51 AM"
"1814",289757,"9/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1815",289758,"9/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1816",289759,"9/1/2015 12:00:00 AM","Fort McMurray International","Domestic",93817,"8/25/2020 8:08:51 AM"
"1817",289760,"10/1/2015 12:00:00 AM","Calgary International","International",93419,"8/25/2020 8:08:51 AM"
"1818",289761,"10/1/2015 12:00:00 AM","Calgary International","Transborder",244614,"8/25/2020 8:08:51 AM"
"1819",289762,"10/1/2015 12:00:00 AM","Calgary International","Domestic",929359,"8/25/2020 8:08:51 AM"
"1820",289763,"10/1/2015 12:00:00 AM","Edmonton International","International",25577,"8/25/2020 8:08:51 AM"
"1821",289764,"10/1/2015 12:00:00 AM","Edmonton International","Transborder",96954,"8/25/2020 8:08:51 AM"
"1822",289765,"10/1/2015 12:00:00 AM","Edmonton International","Domestic",472385,"8/25/2020 8:08:51 AM"
"1823",289766,"10/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1824",289767,"10/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1825",289768,"10/1/2015 12:00:00 AM","Fort McMurray International","Domestic",87377,"8/25/2020 8:08:51 AM"
"1826",289769,"11/1/2015 12:00:00 AM","Calgary International","International",107098,"8/25/2020 8:08:51 AM"
"1827",289770,"11/1/2015 12:00:00 AM","Calgary International","Transborder",222574,"8/25/2020 8:08:51 AM"
"1828",289771,"11/1/2015 12:00:00 AM","Calgary International","Domestic",802668,"8/25/2020 8:08:51 AM"
"1829",289772,"11/1/2015 12:00:00 AM","Edmonton International","International",46170,"8/25/2020 8:08:51 AM"
"1830",289773,"11/1/2015 12:00:00 AM","Edmonton International","Transborder",98796,"8/25/2020 8:08:51 AM"
"1831",289774,"11/1/2015 12:00:00 AM","Edmonton International","Domestic",405500,"8/25/2020 8:08:51 AM"
"1832",289775,"11/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1833",289776,"11/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1834",289777,"11/1/2015 12:00:00 AM","Fort McMurray International","Domestic",79491,"8/25/2020 8:08:51 AM"
"1835",289778,"12/1/2015 12:00:00 AM","Calgary International","International",133184,"8/25/2020 8:08:51 AM"
"1836",289779,"12/1/2015 12:00:00 AM","Calgary International","Transborder",244884,"8/25/2020 8:08:51 AM"
"1837",289780,"12/1/2015 12:00:00 AM","Calgary International","Domestic",918134,"8/25/2020 8:08:51 AM"
"1838",289781,"12/1/2015 12:00:00 AM","Edmonton International","International",56125,"8/25/2020 8:08:51 AM"
"1839",289782,"12/1/2015 12:00:00 AM","Edmonton International","Transborder",100052,"8/25/2020 8:08:51 AM"
"1840",289783,"12/1/2015 12:00:00 AM","Edmonton International","Domestic",469059,"8/25/2020 8:08:51 AM"
"1841",289784,"12/1/2015 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1842",289785,"12/1/2015 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1843",289786,"12/1/2015 12:00:00 AM","Fort McMurray International","Domestic",73636,"8/25/2020 8:08:51 AM"
"1844",289787,"1/1/2016 12:00:00 AM","Calgary International","International",158607,"8/25/2020 8:08:51 AM"
"1845",289788,"1/1/2016 12:00:00 AM","Calgary International","Transborder",236323,"8/25/2020 8:08:51 AM"
"1846",289789,"1/1/2016 12:00:00 AM","Calgary International","Domestic",810934,"8/25/2020 8:08:51 AM"
"1847",289790,"1/1/2016 12:00:00 AM","Edmonton International","International",65361,"8/25/2020 8:08:51 AM"
"1848",289791,"1/1/2016 12:00:00 AM","Edmonton International","Transborder",96994,"8/25/2020 8:08:51 AM"
"1849",289792,"1/1/2016 12:00:00 AM","Edmonton International","Domestic",400033,"8/25/2020 8:08:51 AM"
"1850",289793,"1/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1851",289794,"1/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1852",289795,"1/1/2016 12:00:00 AM","Fort McMurray International","Domestic",67929,"8/25/2020 8:08:51 AM"
"1853",289796,"2/1/2016 12:00:00 AM","Calgary International","International",145759,"8/25/2020 8:08:51 AM"
"1854",289797,"2/1/2016 12:00:00 AM","Calgary International","Transborder",237016,"8/25/2020 8:08:51 AM"
"1855",289798,"2/1/2016 12:00:00 AM","Calgary International","Domestic",810679,"8/25/2020 8:08:51 AM"
"1856",289799,"2/1/2016 12:00:00 AM","Edmonton International","International",61089,"8/25/2020 8:08:51 AM"
"1857",289800,"2/1/2016 12:00:00 AM","Edmonton International","Transborder",95166,"8/25/2020 8:08:51 AM"
"1858",289801,"2/1/2016 12:00:00 AM","Edmonton International","Domestic",397925,"8/25/2020 8:08:51 AM"
"1859",289802,"2/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1860",289803,"2/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1861",289804,"2/1/2016 12:00:00 AM","Fort McMurray International","Domestic",71080,"8/25/2020 8:08:51 AM"
"1862",289805,"3/1/2016 12:00:00 AM","Calgary International","International",148550,"8/25/2020 8:08:51 AM"
"1863",289806,"3/1/2016 12:00:00 AM","Calgary International","Transborder",263179,"8/25/2020 8:08:51 AM"
"1864",289807,"3/1/2016 12:00:00 AM","Calgary International","Domestic",892472,"8/25/2020 8:08:51 AM"
"1865",289808,"3/1/2016 12:00:00 AM","Edmonton International","International",56139,"8/25/2020 8:08:51 AM"
"1866",289809,"3/1/2016 12:00:00 AM","Edmonton International","Transborder",95474,"8/25/2020 8:08:51 AM"
"1867",289810,"3/1/2016 12:00:00 AM","Edmonton International","Domestic",426708,"8/25/2020 8:08:51 AM"
"1868",289811,"3/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1869",289812,"3/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1870",289813,"3/1/2016 12:00:00 AM","Fort McMurray International","Domestic",76382,"8/25/2020 8:08:51 AM"
"1871",289814,"4/1/2016 12:00:00 AM","Calgary International","International",139772,"8/25/2020 8:08:51 AM"
"1872",289815,"4/1/2016 12:00:00 AM","Calgary International","Transborder",222245,"8/25/2020 8:08:51 AM"
"1873",289816,"4/1/2016 12:00:00 AM","Calgary International","Domestic",836621,"8/25/2020 8:08:51 AM"
"1874",289817,"4/1/2016 12:00:00 AM","Edmonton International","International",49348,"8/25/2020 8:08:51 AM"
"1875",289818,"4/1/2016 12:00:00 AM","Edmonton International","Transborder",85659,"8/25/2020 8:08:51 AM"
"1876",289819,"4/1/2016 12:00:00 AM","Edmonton International","Domestic",399485,"8/25/2020 8:08:51 AM"
"1877",289820,"4/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1878",289821,"4/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1879",289822,"4/1/2016 12:00:00 AM","Fort McMurray International","Domestic",72150,"8/25/2020 8:08:51 AM"
"1880",289823,"5/1/2016 12:00:00 AM","Calgary International","International",111743,"8/25/2020 8:08:51 AM"
"1881",289824,"5/1/2016 12:00:00 AM","Calgary International","Transborder",225277,"8/25/2020 8:08:51 AM"
"1882",289825,"5/1/2016 12:00:00 AM","Calgary International","Domestic",920926,"8/25/2020 8:08:51 AM"
"1883",289826,"5/1/2016 12:00:00 AM","Edmonton International","International",28779,"8/25/2020 8:08:51 AM"
"1884",289827,"5/1/2016 12:00:00 AM","Edmonton International","Transborder",70524,"8/25/2020 8:08:51 AM"
"1885",289828,"5/1/2016 12:00:00 AM","Edmonton International","Domestic",492660,"8/25/2020 8:08:51 AM"
"1886",289829,"5/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1887",289830,"5/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1888",289831,"5/1/2016 12:00:00 AM","Fort McMurray International","Domestic",9769,"8/25/2020 8:08:51 AM"
"1889",289832,"6/1/2016 12:00:00 AM","Calgary International","International",114136,"8/25/2020 8:08:51 AM"
"1890",289833,"6/1/2016 12:00:00 AM","Calgary International","Transborder",241011,"8/25/2020 8:08:51 AM"
"1891",289834,"6/1/2016 12:00:00 AM","Calgary International","Domestic",966933,"8/25/2020 8:08:51 AM"
"1892",289835,"6/1/2016 12:00:00 AM","Edmonton International","International",22788,"8/25/2020 8:08:51 AM"
"1893",289836,"6/1/2016 12:00:00 AM","Edmonton International","Transborder",62983,"8/25/2020 8:08:51 AM"
"1894",289837,"6/1/2016 12:00:00 AM","Edmonton International","Domestic",497579,"8/25/2020 8:08:51 AM"
"1895",289838,"6/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1896",289839,"6/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1897",289840,"6/1/2016 12:00:00 AM","Fort McMurray International","Domestic",46155,"8/25/2020 8:08:51 AM"
"1898",289841,"7/1/2016 12:00:00 AM","Calgary International","International",136362,"8/25/2020 8:08:51 AM"
"1899",289842,"7/1/2016 12:00:00 AM","Calgary International","Transborder",290531,"8/25/2020 8:08:51 AM"
"1900",289843,"7/1/2016 12:00:00 AM","Calgary International","Domestic",1122598,"8/25/2020 8:08:51 AM"
"1901",289844,"7/1/2016 12:00:00 AM","Edmonton International","International",25707,"8/25/2020 8:08:51 AM"
"1902",289845,"7/1/2016 12:00:00 AM","Edmonton International","Transborder",60200,"8/25/2020 8:08:51 AM"
"1903",289846,"7/1/2016 12:00:00 AM","Edmonton International","Domestic",559097,"8/25/2020 8:08:51 AM"
"1904",289847,"7/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1905",289848,"7/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1906",289849,"7/1/2016 12:00:00 AM","Fort McMurray International","Domestic",70804,"8/25/2020 8:08:51 AM"
"1907",289850,"8/1/2016 12:00:00 AM","Calgary International","International",137292,"8/25/2020 8:08:51 AM"
"1908",289851,"8/1/2016 12:00:00 AM","Calgary International","Transborder",284810,"8/25/2020 8:08:51 AM"
"1909",289852,"8/1/2016 12:00:00 AM","Calgary International","Domestic",1140822,"8/25/2020 8:08:51 AM"
"1910",289853,"8/1/2016 12:00:00 AM","Edmonton International","International",26074,"8/25/2020 8:08:51 AM"
"1911",289854,"8/1/2016 12:00:00 AM","Edmonton International","Transborder",57193,"8/25/2020 8:08:51 AM"
"1912",289855,"8/1/2016 12:00:00 AM","Edmonton International","Domestic",586241,"8/25/2020 8:08:51 AM"
"1913",289856,"8/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1914",289857,"8/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1915",289858,"8/1/2016 12:00:00 AM","Fort McMurray International","Domestic",74228,"8/25/2020 8:08:51 AM"
"1916",289859,"9/1/2016 12:00:00 AM","Calgary International","International",116947,"8/25/2020 8:08:51 AM"
"1917",289860,"9/1/2016 12:00:00 AM","Calgary International","Transborder",246507,"8/25/2020 8:08:51 AM"
"1918",289861,"9/1/2016 12:00:00 AM","Calgary International","Domestic",979545,"8/25/2020 8:08:51 AM"
"1919",289862,"9/1/2016 12:00:00 AM","Edmonton International","International",23384,"8/25/2020 8:08:51 AM"
"1920",289863,"9/1/2016 12:00:00 AM","Edmonton International","Transborder",61749,"8/25/2020 8:08:51 AM"
"1921",289864,"9/1/2016 12:00:00 AM","Edmonton International","Domestic",503743,"8/25/2020 8:08:51 AM"
"1922",289865,"9/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1923",289866,"9/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1924",289867,"9/1/2016 12:00:00 AM","Fort McMurray International","Domestic",66916,"8/25/2020 8:08:51 AM"
"1925",289868,"10/1/2016 12:00:00 AM","Calgary International","International",101090,"8/25/2020 8:08:51 AM"
"1926",289869,"10/1/2016 12:00:00 AM","Calgary International","Transborder",240156,"8/25/2020 8:08:51 AM"
"1927",289870,"10/1/2016 12:00:00 AM","Calgary International","Domestic",943406,"8/25/2020 8:08:51 AM"
"1928",289871,"10/1/2016 12:00:00 AM","Edmonton International","International",22180,"8/25/2020 8:08:51 AM"
"1929",289872,"10/1/2016 12:00:00 AM","Edmonton International","Transborder",72268,"8/25/2020 8:08:51 AM"
"1930",289873,"10/1/2016 12:00:00 AM","Edmonton International","Domestic",491675,"8/25/2020 8:08:51 AM"
"1931",289874,"10/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1932",289875,"10/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1933",289876,"10/1/2016 12:00:00 AM","Fort McMurray International","Domestic",66694,"8/25/2020 8:08:51 AM"
"1934",289877,"11/1/2016 12:00:00 AM","Calgary International","International",122637,"8/25/2020 8:08:51 AM"
"1935",289878,"11/1/2016 12:00:00 AM","Calgary International","Transborder",220598,"8/25/2020 8:08:51 AM"
"1936",289879,"11/1/2016 12:00:00 AM","Calgary International","Domestic",819518,"8/25/2020 8:08:51 AM"
"1937",289880,"11/1/2016 12:00:00 AM","Edmonton International","International",41402,"8/25/2020 8:08:51 AM"
"1938",289881,"11/1/2016 12:00:00 AM","Edmonton International","Transborder",78400,"8/25/2020 8:08:51 AM"
"1939",289882,"11/1/2016 12:00:00 AM","Edmonton International","Domestic",421246,"8/25/2020 8:08:51 AM"
"1940",289883,"11/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1941",289884,"11/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1942",289885,"11/1/2016 12:00:00 AM","Fort McMurray International","Domestic",63263,"8/25/2020 8:08:51 AM"
"1943",289886,"12/1/2016 12:00:00 AM","Calgary International","International",153244,"8/25/2020 8:08:51 AM"
"1944",289887,"12/1/2016 12:00:00 AM","Calgary International","Transborder",237409,"8/25/2020 8:08:51 AM"
"1945",289888,"12/1/2016 12:00:00 AM","Calgary International","Domestic",901995,"8/25/2020 8:08:51 AM"
"1946",289889,"12/1/2016 12:00:00 AM","Edmonton International","International",51521,"8/25/2020 8:08:51 AM"
"1947",289890,"12/1/2016 12:00:00 AM","Edmonton International","Transborder",79794,"8/25/2020 8:08:51 AM"
"1948",289891,"12/1/2016 12:00:00 AM","Edmonton International","Domestic",459720,"8/25/2020 8:08:51 AM"
"1949",289892,"12/1/2016 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1950",289893,"12/1/2016 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
