"","Id","When","Type","Unit","Alberta","ModifiedDate"
"1013",139653,"3/1/2020 12:00:00 AM","WCS","$US/bbl",12.84,"8/25/2020 7:56:58 AM"
"1014",139654,"4/1/2020 12:00:00 AM","WTI","$US/bbl",16.55,"8/25/2020 7:56:58 AM"
"1015",139655,"4/1/2020 12:00:00 AM","WCS","$US/bbl",3.5,"8/25/2020 7:56:58 AM"
"1016",139656,"3/1/2020 12:00:00 AM","NatGas","$CDN/GJ",1.6,"8/25/2020 7:56:58 AM"
"1017",139657,"4/1/2020 12:00:00 AM","NatGas","$CDN/GJ",1.56,"8/25/2020 7:56:58 AM"
"1018",139658,"5/1/2020 12:00:00 AM","WTI","$US/bbl",28.56,"8/25/2020 7:56:58 AM"
"1019",139659,"5/1/2020 12:00:00 AM","WCS","$US/bbl",11.67,"8/25/2020 7:56:58 AM"
"1020",139660,"6/1/2020 12:00:00 AM","WTI","$US/bbl",38.31,"8/25/2020 7:56:58 AM"
"1021",139661,"6/1/2020 12:00:00 AM","WCS","$US/bbl",33.97,"8/25/2020 7:56:58 AM"
"1022",139662,"5/1/2020 12:00:00 AM","NatGas","$CDN/GJ",1.66,"8/25/2020 7:56:58 AM"
"1023",139663,"7/1/2020 12:00:00 AM","WCS","$US/bbl",32.5,"8/25/2020 7:56:58 AM"
"1024",139664,"7/1/2020 12:00:00 AM","WTI","$US/bbl",40.71,"8/25/2020 7:56:58 AM"
"1025",139665,"6/1/2020 12:00:00 AM","NatGas","$CDN/GJ",1.65,"8/25/2020 7:56:58 AM"
