"","Id","When","Vehicle","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"1310",337358,"5/1/1982 12:00:00 AM","Total, new motor vehicles",11542,9118,95250,3827,2291,1742,3188,35075,401,24242,3824,"8/17/2020 9:26:18 AM"
"1311",337359,"5/1/1982 12:00:00 AM","Trucks",4624,2841,21197,1060,624,460,706,6214,84,3031,1553,"8/17/2020 9:26:18 AM"
"1312",337360,"6/1/1982 12:00:00 AM","Passenger cars",7729,6122,78968,2798,2322,1539,3269,31280,374,20878,2657,"8/17/2020 9:26:18 AM"
"1313",337361,"6/1/1982 12:00:00 AM","Total, new motor vehicles",12167,8914,101337,4045,3084,2101,4116,37859,445,24238,4368,"8/17/2020 9:26:18 AM"
"1314",337362,"6/1/1982 12:00:00 AM","Trucks",4438,2792,22369,1247,762,562,847,6579,71,3360,1711,"8/17/2020 9:26:18 AM"
"1315",337363,"7/1/1982 12:00:00 AM","Passenger cars",4133,4684,51581,1691,1210,1095,1729,19503,244,15707,1585,"8/17/2020 9:26:18 AM"
"1316",337364,"7/1/1982 12:00:00 AM","Total, new motor vehicles",6768,6463,65076,2253,1668,1454,2254,23367,305,17875,2669,"8/17/2020 9:26:18 AM"
"1317",337365,"7/1/1982 12:00:00 AM","Trucks",2635,1779,13495,562,458,359,525,3864,61,2168,1084,"8/17/2020 9:26:18 AM"
"1318",337366,"8/1/1982 12:00:00 AM","Passenger cars",5071,4922,57218,2068,1511,1092,2087,22466,273,15790,1938,"8/17/2020 9:26:18 AM"
"1319",337367,"8/1/1982 12:00:00 AM","Total, new motor vehicles",7905,7005,72186,2684,1930,1488,2658,27222,352,17996,2946,"8/17/2020 9:26:18 AM"
"1320",337368,"8/1/1982 12:00:00 AM","Trucks",2834,2083,14968,616,419,396,571,4756,79,2206,1008,"8/17/2020 9:26:18 AM"
"1321",337369,"9/1/1982 12:00:00 AM","Passenger cars",5743,5141,60133,2346,1326,1181,2249,22712,236,16776,2423,"8/17/2020 9:26:18 AM"
"1322",337370,"9/1/1982 12:00:00 AM","Total, new motor vehicles",8861,7223,75973,3061,1791,1634,2814,27250,329,19305,3705,"8/17/2020 9:26:18 AM"
"1323",337371,"9/1/1982 12:00:00 AM","Trucks",3118,2082,15840,715,465,453,565,4538,93,2529,1282,"8/17/2020 9:26:18 AM"
"1324",337372,"10/1/1982 12:00:00 AM","Passenger cars",5104,4635,53854,2357,1139,954,1826,21438,242,13858,2301,"8/17/2020 9:26:18 AM"
"1325",337373,"10/1/1982 12:00:00 AM","Total, new motor vehicles",8157,6425,69496,3230,1556,1410,2373,26136,323,16081,3805,"8/17/2020 9:26:18 AM"
"1326",337374,"10/1/1982 12:00:00 AM","Trucks",3053,1790,15642,873,417,456,547,4698,81,2223,1504,"8/17/2020 9:26:18 AM"
"1327",337375,"11/1/1982 12:00:00 AM","Passenger cars",4919,4778,57405,1991,1431,848,1878,24722,204,14824,1810,"8/17/2020 9:26:18 AM"
"1328",337376,"11/1/1982 12:00:00 AM","Total, new motor vehicles",8195,6486,72150,2677,1963,1275,2453,28865,273,16956,3007,"8/17/2020 9:26:18 AM"
"1329",337377,"11/1/1982 12:00:00 AM","Trucks",3276,1708,14745,686,532,427,575,4143,69,2132,1197,"8/17/2020 9:26:18 AM"
"1330",337378,"12/1/1982 12:00:00 AM","Passenger cars",4872,4400,51998,2016,1257,771,1645,22382,200,12682,1773,"8/17/2020 9:26:18 AM"
"1331",337379,"12/1/1982 12:00:00 AM","Total, new motor vehicles",8100,6014,66818,2762,1738,1120,2163,26777,268,14796,3080,"8/17/2020 9:26:18 AM"
"1332",337380,"12/1/1982 12:00:00 AM","Trucks",3228,1614,14820,746,481,349,518,4395,68,2114,1307,"8/17/2020 9:26:18 AM"
"1333",337381,"1/1/1983 12:00:00 AM","Passenger cars",3942,4085,40931,1404,1016,449,1431,16685,221,10189,1509,"8/17/2020 9:26:18 AM"
"1334",337382,"1/1/1983 12:00:00 AM","Total, new motor vehicles",6530,5627,53005,1942,1409,777,1864,20157,276,11864,2559,"8/17/2020 9:26:18 AM"
"1335",337383,"1/1/1983 12:00:00 AM","Trucks",2588,1542,12074,538,393,328,433,3472,55,1675,1050,"8/17/2020 9:26:18 AM"
"1336",337384,"2/1/1983 12:00:00 AM","Passenger cars",4094,4801,48740,1679,1192,847,1728,19326,233,13293,1547,"8/17/2020 9:26:18 AM"
"1337",337385,"2/1/1983 12:00:00 AM","Total, new motor vehicles",6620,6355,61693,2299,1662,1213,2236,23266,304,15139,2599,"8/17/2020 9:26:18 AM"
"1338",337386,"2/1/1983 12:00:00 AM","Trucks",2526,1554,12953,620,470,366,508,3940,71,1846,1052,"8/17/2020 9:26:18 AM"
"1339",337387,"3/1/1983 12:00:00 AM","Passenger cars",6268,6561,81206,2596,2360,1451,3201,31695,363,24417,2294,"8/17/2020 9:26:18 AM"
"1340",337388,"3/1/1983 12:00:00 AM","Total, new motor vehicles",10759,8944,103466,3539,3151,1979,4153,38671,459,28024,3787,"8/17/2020 9:26:18 AM"
"1341",337389,"3/1/1983 12:00:00 AM","Trucks",4491,2383,22260,943,791,528,952,6976,96,3607,1493,"8/17/2020 9:26:18 AM"
"1342",337390,"4/1/1983 12:00:00 AM","Passenger cars",7077,6882,88354,2875,2772,1913,3427,34001,449,26255,2703,"8/17/2020 9:26:18 AM"
"1343",337391,"4/1/1983 12:00:00 AM","Total, new motor vehicles",11201,9749,113007,4173,3627,2479,4343,41989,572,30451,4423,"8/17/2020 9:26:18 AM"
"1344",337392,"4/1/1983 12:00:00 AM","Trucks",4124,2867,24653,1298,855,566,916,7988,123,4196,1720,"8/17/2020 9:26:18 AM"
"1345",337393,"5/1/1983 12:00:00 AM","Passenger cars",6196,6728,87861,2918,2528,1473,3527,32317,526,29320,2328,"8/17/2020 9:26:18 AM"
"1346",337394,"5/1/1983 12:00:00 AM","Total, new motor vehicles",9510,9495,109377,4112,3209,1880,4247,39331,641,33290,3662,"8/17/2020 9:26:18 AM"
"1347",337395,"5/1/1983 12:00:00 AM","Trucks",3314,2767,21516,1194,681,407,720,7014,115,3970,1334,"8/17/2020 9:26:18 AM"
"1348",337396,"6/1/1983 12:00:00 AM","Passenger cars",6786,7091,88519,2909,2280,1627,3193,35113,419,26574,2527,"8/17/2020 9:26:18 AM"
"1349",337397,"6/1/1983 12:00:00 AM","Total, new motor vehicles",10600,10270,112812,3961,3216,2210,4032,42869,540,31138,3976,"8/17/2020 9:26:18 AM"
"1350",337398,"6/1/1983 12:00:00 AM","Trucks",3814,3179,24293,1052,936,583,839,7756,121,4564,1449,"8/17/2020 9:26:18 AM"
"1351",337399,"7/1/1983 12:00:00 AM","Passenger cars",4888,5300,64963,2232,2019,1410,2633,24761,314,19496,1910,"8/17/2020 9:26:18 AM"
"1352",337400,"7/1/1983 12:00:00 AM","Total, new motor vehicles",7826,7534,83221,3027,2687,1945,3387,30522,414,22885,2994,"8/17/2020 9:26:18 AM"
"1353",337401,"7/1/1983 12:00:00 AM","Trucks",2938,2234,18258,795,668,535,754,5761,100,3389,1084,"8/17/2020 9:26:18 AM"
"1354",337402,"8/1/1983 12:00:00 AM","Passenger cars",5489,5909,68586,2431,1765,1229,2444,26604,359,20252,2104,"8/17/2020 9:26:18 AM"
"1355",337403,"8/1/1983 12:00:00 AM","Total, new motor vehicles",8826,8522,89636,3458,2462,1787,3209,33589,459,23939,3385,"8/17/2020 9:26:18 AM"
"1356",337404,"8/1/1983 12:00:00 AM","Trucks",3337,2613,21050,1027,697,558,765,6985,100,3687,1281,"8/17/2020 9:26:18 AM"
"1357",337405,"9/1/1983 12:00:00 AM","Passenger cars",4839,4585,61382,2411,1761,1137,2287,24390,335,17598,2039,"8/17/2020 9:26:18 AM"
"1358",337406,"9/1/1983 12:00:00 AM","Total, new motor vehicles",7842,6595,79869,3444,2466,1602,2980,29769,445,21167,3559,"8/17/2020 9:26:18 AM"
"1359",337407,"9/1/1983 12:00:00 AM","Trucks",3003,2010,18487,1033,705,465,693,5379,110,3569,1520,"8/17/2020 9:26:18 AM"
"1360",337408,"10/1/1983 12:00:00 AM","Passenger cars",6288,6270,78223,2834,1874,1137,2736,31910,336,22359,2479,"8/17/2020 9:26:18 AM"
"1361",337409,"10/1/1983 12:00:00 AM","Total, new motor vehicles",10223,8522,100117,3844,2671,1653,3577,38933,456,26147,4091,"8/17/2020 9:26:18 AM"
"1362",337410,"10/1/1983 12:00:00 AM","Trucks",3935,2252,21894,1010,797,516,841,7023,120,3788,1612,"8/17/2020 9:26:18 AM"
"1363",337411,"11/1/1983 12:00:00 AM","Passenger cars",6111,5573,78514,2517,1985,1115,2963,33285,345,22551,2069,"8/17/2020 9:26:18 AM"
"1364",337412,"11/1/1983 12:00:00 AM","Total, new motor vehicles",9969,7932,100686,3467,2846,1627,3943,40410,472,26478,3542,"8/17/2020 9:26:18 AM"
"1365",337413,"11/1/1983 12:00:00 AM","Trucks",3858,2359,22172,950,861,512,980,7125,127,3927,1473,"8/17/2020 9:26:18 AM"
"1366",337414,"12/1/1983 12:00:00 AM","Passenger cars",4742,5145,56039,2051,1135,692,1809,24041,200,14631,1593,"8/17/2020 9:26:18 AM"
"1367",337415,"12/1/1983 12:00:00 AM","Total, new motor vehicles",7949,7447,74199,2988,1687,1004,2451,29914,277,17528,2954,"8/17/2020 9:26:18 AM"
"1368",337416,"12/1/1983 12:00:00 AM","Trucks",3207,2302,18160,937,552,312,642,5873,77,2897,1361,"8/17/2020 9:26:18 AM"
"1369",337417,"1/1/1984 12:00:00 AM","Passenger cars",4077,5029,57353,1838,1402,733,1897,23932,288,16336,1821,"8/17/2020 9:26:18 AM"
"1370",337418,"1/1/1984 12:00:00 AM","Total, new motor vehicles",7250,7068,76960,2819,2028,1091,2726,30329,391,20028,3230,"8/17/2020 9:26:18 AM"
"1371",337419,"1/1/1984 12:00:00 AM","Trucks",3173,2039,19607,981,626,358,829,6397,103,3692,1409,"8/17/2020 9:26:18 AM"
"1372",337420,"2/1/1984 12:00:00 AM","Passenger cars",5434,5906,70090,2367,1887,1112,2675,26801,277,21627,2004,"8/17/2020 9:26:18 AM"
"1373",337421,"2/1/1984 12:00:00 AM","Total, new motor vehicles",9225,8297,92391,3459,2663,1551,3623,34035,380,25889,3269,"8/17/2020 9:26:18 AM"
"1374",337422,"2/1/1984 12:00:00 AM","Trucks",3791,2391,22301,1092,776,439,948,7234,103,4262,1265,"8/17/2020 9:26:18 AM"
"1375",337423,"3/1/1984 12:00:00 AM","Passenger cars",6981,7312,96351,3143,2990,1655,3803,36579,507,30481,2900,"8/17/2020 9:26:18 AM"
"1376",337424,"3/1/1984 12:00:00 AM","Total, new motor vehicles",11666,10880,128129,4789,4058,2311,4975,46983,661,36799,5007,"8/17/2020 9:26:18 AM"
"1377",337425,"3/1/1984 12:00:00 AM","Trucks",4685,3568,31778,1646,1068,656,1172,10404,154,6318,2107,"8/17/2020 9:26:18 AM"
"1378",337426,"4/1/1984 12:00:00 AM","Passenger cars",6138,6269,93085,2989,2510,1496,3650,36767,453,30413,2400,"8/17/2020 9:26:18 AM"
"1379",337427,"4/1/1984 12:00:00 AM","Total, new motor vehicles",9994,9102,121377,4387,3483,2034,4654,47153,620,35971,3979,"8/17/2020 9:26:18 AM"
"1380",337428,"4/1/1984 12:00:00 AM","Trucks",3856,2833,28292,1398,973,538,1004,10386,167,5558,1579,"8/17/2020 9:26:18 AM"
"1381",337429,"5/1/1984 12:00:00 AM","Passenger cars",7228,7675,107927,3106,2941,1845,4206,42503,560,35619,2244,"8/17/2020 9:26:18 AM"
"1382",337430,"5/1/1984 12:00:00 AM","Total, new motor vehicles",11216,10751,138643,4410,4099,2609,5405,53460,709,42348,3636,"8/17/2020 9:26:18 AM"
"1383",337431,"5/1/1984 12:00:00 AM","Trucks",3988,3076,30716,1304,1158,764,1199,10957,149,6729,1392,"8/17/2020 9:26:18 AM"
"1384",337432,"6/1/1984 12:00:00 AM","Passenger cars",7721,8062,102250,3553,2908,1834,4333,41025,621,29769,2424,"8/17/2020 9:26:18 AM"
"1385",337433,"6/1/1984 12:00:00 AM","Total, new motor vehicles",11998,11434,133057,5144,4083,2504,5617,51916,778,35511,4072,"8/17/2020 9:26:18 AM"
"1386",337434,"6/1/1984 12:00:00 AM","Trucks",4277,3372,30807,1591,1175,670,1284,10891,157,5742,1648,"8/17/2020 9:26:18 AM"
"1387",337435,"7/1/1984 12:00:00 AM","Passenger cars",5173,6030,80247,2443,1964,1233,2898,31429,415,26838,1824,"8/17/2020 9:26:18 AM"
"1388",337436,"7/1/1984 12:00:00 AM","Total, new motor vehicles",8616,8583,104721,3430,2820,1810,3841,40250,527,31843,3001,"8/17/2020 9:26:18 AM"
"1389",337437,"7/1/1984 12:00:00 AM","Trucks",3443,2553,24474,987,856,577,943,8821,112,5005,1177,"8/17/2020 9:26:18 AM"
"1390",337438,"8/1/1984 12:00:00 AM","Passenger cars",5194,6018,74579,2510,1868,1246,2672,29027,339,23764,1941,"8/17/2020 9:26:18 AM"
"1391",337439,"8/1/1984 12:00:00 AM","Total, new motor vehicles",8218,8504,97471,3600,2650,1783,3449,37039,445,28694,3089,"8/17/2020 9:26:18 AM"
"1392",337440,"8/1/1984 12:00:00 AM","Trucks",3024,2486,22892,1090,782,537,777,8012,106,4930,1148,"8/17/2020 9:26:18 AM"
"1393",337441,"9/1/1984 12:00:00 AM","Passenger cars",4444,5341,62945,1974,1561,894,2112,24649,252,19951,1767,"8/17/2020 9:26:18 AM"
"1394",337442,"9/1/1984 12:00:00 AM","Total, new motor vehicles",7215,7437,83367,2814,2285,1368,2849,32250,331,24017,2801,"8/17/2020 9:26:18 AM"
"1395",337443,"9/1/1984 12:00:00 AM","Trucks",2771,2096,20422,840,724,474,737,7601,79,4066,1034,"8/17/2020 9:26:18 AM"
"1396",337444,"10/1/1984 12:00:00 AM","Passenger cars",7177,6801,92026,3193,2233,1331,3337,37440,474,27373,2667,"8/17/2020 9:26:18 AM"
"1397",337445,"10/1/1984 12:00:00 AM","Total, new motor vehicles",12599,9886,124301,4801,3451,1991,4613,47849,650,33621,4840,"8/17/2020 9:26:18 AM"
"1398",337446,"10/1/1984 12:00:00 AM","Trucks",5422,3085,32275,1608,1218,660,1276,10409,176,6248,2173,"8/17/2020 9:26:18 AM"
"1399",337447,"11/1/1984 12:00:00 AM","Passenger cars",5308,5636,74260,2250,1636,942,2410,32067,287,22072,1652,"8/17/2020 9:26:18 AM"
"1400",337448,"11/1/1984 12:00:00 AM","Total, new motor vehicles",9495,8232,99942,3300,2485,1454,3382,41457,411,26709,3017,"8/17/2020 9:26:18 AM"
"1401",337449,"11/1/1984 12:00:00 AM","Trucks",4187,2596,25682,1050,849,512,972,9390,124,4637,1365,"8/17/2020 9:26:18 AM"
"1402",337450,"12/1/1984 12:00:00 AM","Passenger cars",4783,5627,60097,2043,1596,661,2257,26396,288,14855,1591,"8/17/2020 9:26:18 AM"
"1403",337451,"12/1/1984 12:00:00 AM","Total, new motor vehicles",8511,7990,83143,3016,2300,1047,3163,34953,405,18819,2939,"8/17/2020 9:26:18 AM"
"1404",337452,"12/1/1984 12:00:00 AM","Trucks",3728,2363,23046,973,704,386,906,8557,117,3964,1348,"8/17/2020 9:26:18 AM"
"1405",337453,"1/1/1985 12:00:00 AM","Passenger cars",5233,5833,66242,2035,1483,728,2086,27503,250,19219,1872,"8/17/2020 9:26:18 AM"
"1406",337454,"1/1/1985 12:00:00 AM","Total, new motor vehicles",9259,8294,90229,3197,2176,1067,2918,36151,369,23698,3100,"8/17/2020 9:26:18 AM"
"1407",337455,"1/1/1985 12:00:00 AM","Trucks",4026,2461,23987,1162,693,339,832,8648,119,4479,1228,"8/17/2020 9:26:18 AM"
"1408",337456,"2/1/1985 12:00:00 AM","Passenger cars",5481,6245,72657,2421,1839,832,2380,29726,258,21649,1826,"8/17/2020 9:26:18 AM"
"1409",337457,"2/1/1985 12:00:00 AM","Total, new motor vehicles",9096,8633,96909,3589,2570,1189,3238,38837,370,26195,3192,"8/17/2020 9:26:18 AM"
"1410",337458,"2/1/1985 12:00:00 AM","Trucks",3615,2388,24252,1168,731,357,858,9111,112,4546,1366,"8/17/2020 9:26:18 AM"
"1411",337459,"3/1/1985 12:00:00 AM","Passenger cars",8118,7900,103429,3362,2815,1542,3538,41062,409,31974,2709,"8/17/2020 9:26:18 AM"
"1412",337460,"3/1/1985 12:00:00 AM","Total, new motor vehicles",13304,11347,137726,5043,3927,2187,4664,54055,536,38114,4549,"8/17/2020 9:26:18 AM"
"1413",337461,"3/1/1985 12:00:00 AM","Trucks",5186,3447,34297,1681,1112,645,1126,12993,127,6140,1840,"8/17/2020 9:26:18 AM"
"1414",337462,"4/1/1985 12:00:00 AM","Passenger cars",8414,8512,119909,3643,3189,2311,4701,47547,538,38411,2643,"8/17/2020 9:26:18 AM"
"1415",337463,"4/1/1985 12:00:00 AM","Total, new motor vehicles",13718,11941,157681,5716,4282,3073,6143,61819,707,45813,4469,"8/17/2020 9:26:18 AM"
"1416",337464,"4/1/1985 12:00:00 AM","Trucks",5304,3429,37772,2073,1093,762,1442,14272,169,7402,1826,"8/17/2020 9:26:18 AM"
"1417",337465,"5/1/1985 12:00:00 AM","Passenger cars",8363,8529,119527,3510,2991,1911,4144,48679,477,38259,2664,"8/17/2020 9:26:18 AM"
"1418",337466,"5/1/1985 12:00:00 AM","Total, new motor vehicles",13802,12230,157040,5209,4270,2588,5423,62640,622,45938,4318,"8/17/2020 9:26:18 AM"
"1419",337467,"5/1/1985 12:00:00 AM","Trucks",5439,3701,37513,1699,1279,677,1279,13961,145,7679,1654,"8/17/2020 9:26:18 AM"
"1420",337468,"6/1/1985 12:00:00 AM","Passenger cars",10303,9844,118780,3570,3116,2192,4541,47610,547,34040,3017,"8/17/2020 9:26:18 AM"
"1421",337469,"6/1/1985 12:00:00 AM","Total, new motor vehicles",16283,14059,160505,5568,4386,3064,6120,63561,761,41545,5158,"8/17/2020 9:26:18 AM"
"1422",337470,"6/1/1985 12:00:00 AM","Trucks",5980,4215,41725,1998,1270,872,1579,15951,214,7505,2141,"8/17/2020 9:26:18 AM"
"1423",337471,"7/1/1985 12:00:00 AM","Passenger cars",6875,6799,91711,3036,2157,1239,3128,37201,410,28751,2115,"8/17/2020 9:26:18 AM"
"1424",337472,"7/1/1985 12:00:00 AM","Total, new motor vehicles",11491,9983,123904,4416,3070,1777,4141,49393,559,35578,3496,"8/17/2020 9:26:18 AM"
"1425",337473,"7/1/1985 12:00:00 AM","Trucks",4616,3184,32193,1380,913,538,1013,12192,149,6827,1381,"8/17/2020 9:26:18 AM"
"1426",337474,"8/1/1985 12:00:00 AM","Passenger cars",7901,7566,91875,3075,2116,1360,3224,35869,328,28058,2378,"8/17/2020 9:26:18 AM"
"1427",337475,"8/1/1985 12:00:00 AM","Total, new motor vehicles",12965,11265,123717,4339,2864,1989,4270,47296,436,34477,3816,"8/17/2020 9:26:18 AM"
"1428",337476,"8/1/1985 12:00:00 AM","Trucks",5064,3699,31842,1264,748,629,1046,11427,108,6419,1438,"8/17/2020 9:26:18 AM"
"1429",337477,"9/1/1985 12:00:00 AM","Passenger cars",6648,6273,80946,2674,1954,1138,2761,33834,308,23224,2132,"8/17/2020 9:26:18 AM"
"1430",337478,"9/1/1985 12:00:00 AM","Total, new motor vehicles",10695,9259,110420,3934,2879,1728,3805,44759,429,29328,3604,"8/17/2020 9:26:18 AM"
"1431",337479,"9/1/1985 12:00:00 AM","Trucks",4047,2986,29474,1260,925,590,1044,10925,121,6104,1472,"8/17/2020 9:26:18 AM"
"1432",337480,"10/1/1985 12:00:00 AM","Passenger cars",8680,8792,106427,3641,2368,1360,3361,44361,386,30797,2681,"8/17/2020 9:26:18 AM"
"1433",337481,"10/1/1985 12:00:00 AM","Total, new motor vehicles",14323,12342,141971,5261,3489,2021,4602,57053,520,37729,4631,"8/17/2020 9:26:18 AM"
"1434",337482,"10/1/1985 12:00:00 AM","Trucks",5643,3550,35544,1620,1121,661,1241,12692,134,6932,1950,"8/17/2020 9:26:18 AM"
"1435",337483,"11/1/1985 12:00:00 AM","Passenger cars",7091,7601,93176,2780,2015,1056,3144,41379,385,25719,2006,"8/17/2020 9:26:18 AM"
"1436",337484,"11/1/1985 12:00:00 AM","Total, new motor vehicles",12268,10880,126132,4192,2935,1598,4200,54034,535,31821,3669,"8/17/2020 9:26:18 AM"
"1437",337485,"11/1/1985 12:00:00 AM","Trucks",5177,3279,32956,1412,920,542,1056,12655,150,6102,1663,"8/17/2020 9:26:18 AM"
"1438",337486,"12/1/1985 12:00:00 AM","Passenger cars",6656,7340,72537,2670,1544,746,2351,32691,263,16409,1867,"8/17/2020 9:26:18 AM"
"1439",337487,"12/1/1985 12:00:00 AM","Total, new motor vehicles",12190,10481,104176,4116,2531,1286,3511,44619,392,21503,3547,"8/17/2020 9:26:18 AM"
"1440",337488,"12/1/1985 12:00:00 AM","Trucks",5534,3141,31639,1446,987,540,1160,11928,129,5094,1680,"8/17/2020 9:26:18 AM"
"1441",337489,"1/1/1986 12:00:00 AM","Passenger cars",6405,7492,69111,2350,1675,829,2388,27851,220,18129,1772,"8/17/2020 9:26:18 AM"
"1442",337490,"1/1/1986 12:00:00 AM","Total, new motor vehicles",10868,10439,96988,3536,2503,1224,3368,38293,320,23372,3065,"8/17/2020 9:26:18 AM"
"1443",337491,"1/1/1986 12:00:00 AM","Trucks",4463,2947,27877,1186,828,395,980,10442,100,5243,1293,"8/17/2020 9:26:18 AM"
"1444",337492,"2/1/1986 12:00:00 AM","Passenger cars",6676,7534,80573,2860,2019,1153,2635,32037,272,23232,2155,"8/17/2020 9:26:18 AM"
"1445",337493,"2/1/1986 12:00:00 AM","Total, new motor vehicles",11202,10886,111312,4179,2859,1586,3661,43635,400,29166,3738,"8/17/2020 9:26:18 AM"
"1446",337494,"2/1/1986 12:00:00 AM","Trucks",4526,3352,30739,1319,840,433,1026,11598,128,5934,1583,"8/17/2020 9:26:18 AM"
"1447",337495,"3/1/1986 12:00:00 AM","Passenger cars",7696,9453,97529,3084,2475,1343,3126,39837,352,27772,2391,"8/17/2020 9:26:18 AM"
"1448",337496,"3/1/1986 12:00:00 AM","Total, new motor vehicles",12897,13356,133481,4779,3458,1936,4329,53606,477,34696,3947,"8/17/2020 9:26:18 AM"
"1449",337497,"3/1/1986 12:00:00 AM","Trucks",5201,3903,35952,1695,983,593,1203,13769,125,6924,1556,"8/17/2020 9:26:18 AM"
"1450",337498,"4/1/1986 12:00:00 AM","Passenger cars",8368,9640,119899,4052,2930,2127,4393,46889,535,37773,3192,"8/17/2020 9:26:18 AM"
"1451",337499,"4/1/1986 12:00:00 AM","Total, new motor vehicles",13693,14156,162234,6114,4159,2944,5796,62827,696,46565,5284,"8/17/2020 9:26:18 AM"
"1452",337500,"4/1/1986 12:00:00 AM","Trucks",5325,4516,42335,2062,1229,817,1403,15938,161,8792,2092,"8/17/2020 9:26:18 AM"
"1453",337501,"5/1/1986 12:00:00 AM","Passenger cars",8423,9799,114497,3704,2791,2068,4469,46560,513,33633,2537,"8/17/2020 9:26:18 AM"
"1454",337502,"5/1/1986 12:00:00 AM","Total, new motor vehicles",13490,14132,156923,5693,4145,2911,5898,63422,674,42271,4287,"8/17/2020 9:26:18 AM"
"1455",337503,"5/1/1986 12:00:00 AM","Trucks",5067,4333,42426,1989,1354,843,1429,16862,161,8638,1750,"8/17/2020 9:26:18 AM"
"1456",337504,"6/1/1986 12:00:00 AM","Passenger cars",9064,9163,105088,3396,2712,1876,3894,41623,540,30130,2690,"8/17/2020 9:26:18 AM"
"1457",337505,"6/1/1986 12:00:00 AM","Total, new motor vehicles",14198,13222,144047,5272,3971,2620,5336,55907,704,38326,4491,"8/17/2020 9:26:18 AM"
"1458",337506,"6/1/1986 12:00:00 AM","Trucks",5134,4059,38959,1876,1259,744,1442,14284,164,8196,1801,"8/17/2020 9:26:18 AM"
"1459",337507,"7/1/1986 12:00:00 AM","Passenger cars",7235,9102,99999,3335,2393,2061,3743,40054,477,29126,2473,"8/17/2020 9:26:18 AM"
"1460",337508,"7/1/1986 12:00:00 AM","Total, new motor vehicles",11871,13559,138513,5044,3398,3041,5003,54590,626,37295,4086,"8/17/2020 9:26:18 AM"
"1461",337509,"7/1/1986 12:00:00 AM","Trucks",4636,4457,38514,1709,1005,980,1260,14536,149,8169,1613,"8/17/2020 9:26:18 AM"
"1462",337510,"8/1/1986 12:00:00 AM","Passenger cars",7035,7647,86555,3203,1999,1367,2828,33916,328,25992,2240,"8/17/2020 9:26:18 AM"
"1463",337511,"8/1/1986 12:00:00 AM","Total, new motor vehicles",11288,11344,119181,4616,2805,1966,3879,46445,436,32816,3586,"8/17/2020 9:26:18 AM"
"1464",337512,"8/1/1986 12:00:00 AM","Trucks",4253,3697,32626,1413,806,599,1051,12529,108,6824,1346,"8/17/2020 9:26:18 AM"
"1465",337513,"9/1/1986 12:00:00 AM","Passenger cars",6907,8600,86879,3032,2015,1232,2656,35378,262,24327,2470,"8/17/2020 9:26:18 AM"
"1466",337514,"9/1/1986 12:00:00 AM","Total, new motor vehicles",10945,11841,118424,4388,2998,1832,3764,46932,384,31392,3948,"8/17/2020 9:26:18 AM"
"1467",337515,"9/1/1986 12:00:00 AM","Trucks",4038,3241,31545,1356,983,600,1108,11554,122,7065,1478,"8/17/2020 9:26:18 AM"
"1468",337516,"10/1/1986 12:00:00 AM","Passenger cars",7098,7923,92301,3254,2009,1098,2804,39912,310,25400,2493,"8/17/2020 9:26:18 AM"
"1469",337517,"10/1/1986 12:00:00 AM","Total, new motor vehicles",11636,11574,128379,5103,3089,1808,3997,53784,442,32761,4185,"8/17/2020 9:26:18 AM"
"1470",337518,"10/1/1986 12:00:00 AM","Trucks",4538,3651,36078,1849,1080,710,1193,13872,132,7361,1692,"8/17/2020 9:26:18 AM"
"1471",337519,"11/1/1986 12:00:00 AM","Passenger cars",6034,7050,75381,2283,1619,756,2217,33641,262,19676,1843,"8/17/2020 9:26:18 AM"
"1472",337520,"11/1/1986 12:00:00 AM","Total, new motor vehicles",10045,10049,105987,3508,2551,1317,3507,45652,406,25538,3414,"8/17/2020 9:26:18 AM"
"1473",337521,"11/1/1986 12:00:00 AM","Trucks",4011,2999,30606,1225,932,561,1290,12011,144,5862,1571,"8/17/2020 9:26:18 AM"
"1474",337522,"12/1/1986 12:00:00 AM","Passenger cars",5787,6901,67501,2165,1517,807,2176,29900,208,16279,1761,"8/17/2020 9:26:18 AM"
"1475",337523,"12/1/1986 12:00:00 AM","Total, new motor vehicles",9820,10154,100451,3494,2493,1375,3385,44195,347,21911,3277,"8/17/2020 9:26:18 AM"
"1476",337524,"12/1/1986 12:00:00 AM","Trucks",4033,3253,32950,1329,976,568,1209,14295,139,5632,1516,"8/17/2020 9:26:18 AM"
"1477",337525,"1/1/1987 12:00:00 AM","Passenger cars",4798,6333,56399,2004,1232,572,1713,22776,216,15117,1638,"8/17/2020 9:26:18 AM"
"1478",337526,"1/1/1987 12:00:00 AM","Total, new motor vehicles",8400,9422,83076,3109,1956,931,2609,33035,331,20391,2892,"8/17/2020 9:26:18 AM"
"1479",337527,"1/1/1987 12:00:00 AM","Trucks",3602,3089,26677,1105,724,359,896,10259,115,5274,1254,"8/17/2020 9:26:18 AM"
"1480",337528,"2/1/1987 12:00:00 AM","Passenger cars",5525,7385,70038,2159,1590,797,2098,28959,215,19563,1747,"8/17/2020 9:26:18 AM"
"1481",337529,"2/1/1987 12:00:00 AM","Total, new motor vehicles",9385,10945,101655,3579,2499,1347,3176,41461,351,25833,3079,"8/17/2020 9:26:18 AM"
